timestamp,Close,Volume,symbol,return_1d,return_5d,rsi_14,macd_hist,vol_ratio_20d,forward_return_5d,label_up_5d
2024-04-02 00:00:00-04:00,168.83999633789062,49329500,AAPL,,,,0.0,,0.004915907658477048,1.0
2024-04-03 00:00:00-04:00,169.64999389648438,47691700,AAPL,0.004797427008780275,,,0.0516921518874824,,-0.01102266539619512,0.0
2024-04-04 00:00:00-04:00,168.82000732421875,53704400,AAPL,-0.00489234660846527,,,0.028296382315547815,,0.036843891079619384,1.0
2024-04-05 00:00:00-04:00,169.5800018310547,42104800,AAPL,0.004501803541427263,,,0.06046778797176739,,0.04110155174810681,1.0
2024-04-08 00:00:00-04:00,168.4499969482422,37425500,AAPL,-0.0066635503633162285,,,0.005027980316328097,,0.02517070685650924,1.0
2024-04-09 00:00:00-04:00,169.6699981689453,42373800,AAPL,0.007242512572309456,0.004915907658477048,,0.04754184749508592,,-0.0017091606604725529,0.0
2024-04-10 00:00:00-04:00,167.77999877929688,49709300,AAPL,-0.01113926687125033,-0.01102266539619512,,-0.04935879769778675,,0.0013112481958741373,1.0
2024-04-11 00:00:00-04:00,175.0399932861328,91070300,AAPL,0.04327091762818491,0.036843891079619384,,0.3554816667082079,,-0.04570384087551138,0.0
2024-04-12 00:00:00-04:00,176.5500030517578,101670900,AAPL,0.00862665575607413,0.04110155174810681,,0.6858205243625832,,-0.06542057690235092,0.0
2024-04-15 00:00:00-04:00,172.69000244140625,73531800,AAPL,-0.021863497839872292,0.02517070685650924,,0.6078816688900359,,-0.03966648912313164,0.0
2024-04-16 00:00:00-04:00,169.3800048828125,73711200,AAPL,-0.019167279586534414,-0.0017091606604725529,,0.3118423606454871,,-0.014641698635231126,0.0
2024-04-17 00:00:00-04:00,168.0,50901200,AAPL,-0.008147389556206863,0.0013112481958741373,,0.01707765556572116,,0.006071454002743781,1.0
2024-04-18 00:00:00-04:00,167.0399932861328,43122900,AAPL,-0.0057143256777808515,-0.04570384087551138,,-0.23467172150935212,,0.017061818834209763,1.0
2024-04-19 00:00:00-04:00,165.0,68149400,AAPL,-0.012212603975853775,-0.06542057690235092,,-0.5146501616679826,,0.026060624556107914,1.0
2024-04-22 00:00:00-04:00,165.83999633789062,48116400,AAPL,0.005090886896306879,-0.03966648912313164,44.60431417750699,-0.6126778977582454,,0.046189121027852,1.0
2024-04-23 00:00:00-04:00,166.89999389648438,49537800,AAPL,0.006391688265803275,-0.014641698635231126,45.09803708240946,-0.5760873007970639,,0.02055127657283018,1.0
2024-04-24 00:00:00-04:00,169.02000427246094,48251800,AAPL,0.012702279529689164,0.006071454002743781,50.34082629378514,-0.3880781191143974,,0.001656601421246684,1.0
2024-04-25 00:00:00-04:00,169.88999938964844,50558300,AAPL,0.005147290824730311,0.017061818834209763,50.52631142631536,-0.1939069989867681,,0.0184825440045282,1.0
2024-04-26 00:00:00-04:00,169.3000030517578,44838400,AAPL,-0.003472813820767917,0.026060624556107914,51.47008992708928,-0.0987837567708361,,0.08316598687095245,1.0
2024-04-29 00:00:00-04:00,173.5,68169400,AAPL,0.024808014604454476,0.046189121027852,56.00502023260921,0.235183006292487,1.202315266522324,0.04731992342286562,1.0
2024-04-30 00:00:00-04:00,170.3300018310547,65934800,AAPL,-0.01827088281812861,0.02055127657283018,53.843839602839054,0.23047327111087226,1.1461200108710947,0.07086239614675494,1.0
2024-05-01 00:00:00-04:00,169.3000030517578,50383100,AAPL,-0.006047077838456816,0.001656601421246684,39.34671545249612,0.14977902659789344,0.8737467651637892,0.07938571883721357,1.0
2024-05-02 00:00:00-04:00,173.02999877929688,94214900,AAPL,0.02203187040935095,0.0184825440045282,43.96432497884647,0.32911964185126064,1.5784351503129566,0.06669368679613408,1.0
2024-05-03 00:00:00-04:00,183.3800048828125,163224100,AAPL,0.05981625253732603,0.08316598687095245,64.99299336831086,1.0837672045015978,2.482693488979693,-0.0017995518718934012,0.0
2024-05-06 00:00:00-04:00,181.7100067138672,78569700,AAPL,-0.009106762593950823,0.04731992342286562,68.12702708401847,1.389887427573092,1.158811376807239,0.025149919633352447,1.0
2024-05-07 00:00:00-04:00,182.39999389648438,77305800,AAPL,0.0037971886914498487,0.07086239614675494,71.60864933977757,1.5462729928699264,1.1115367928099174,0.02757674861629389,1.0
2024-05-08 00:00:00-04:00,182.74000549316406,45057100,AAPL,0.0018640987283840005,0.07938571883721357,74.00614831551275,1.5747508925508409,0.6500248535817109,0.03819632000503681,1.0
2024-05-09 00:00:00-04:00,184.57000732421875,48983000,AAPL,0.01001423758369735,0.06669368679613408,80.11697938818295,1.6130644068936382,0.7287878878050813,0.028552791919298715,1.0
2024-05-10 00:00:00-04:00,183.0500030517578,50759500,AAPL,-0.008235380680192916,-0.0017995518718934012,75.94212792266549,1.438068172853101,0.7849484497502012,0.0372575359285916,1.0
2024-05-13 00:00:00-04:00,186.27999877929688,72044800,AAPL,0.017645428427694565,0.025149919633352447,77.41936458837966,1.4384033676550931,1.1153882357603953,0.025552901750206303,1.0
2024-05-14 00:00:00-04:00,187.42999267578125,52393600,AAPL,0.006173469529849429,0.02757674861629389,76.78207621762944,1.4125960640275892,0.8247609632621706,0.02624987259240341,1.0
2024-05-15 00:00:00-04:00,189.72000122070312,70400000,AAPL,0.012217940748059153,0.03819632000503681,77.70327682450002,1.4412894897620445,1.0914603460363401,0.006219653532515856,1.0
2024-05-16 00:00:00-04:00,189.83999633789062,52845200,AAPL,0.000632485327932919,0.028552791919298715,79.07700722027744,1.3608685823142785,0.8131675244170533,-0.015592032828581237,0.0
2024-05-17 00:00:00-04:00,189.8699951171875,41282900,AAPL,0.00015802138577525326,0.0372575359285916,76.27608077803674,1.2074276707706728,0.6486582375301936,0.0005793469909960436,1.0
2024-05-20 00:00:00-04:00,191.0399932861328,44361300,AAPL,0.006162101432736655,0.025552901750206303,85.52314887032591,1.0862629873262692,0.6990900355405004,-0.005496167451158329,0.0
2024-05-21 00:00:00-04:00,192.35000610351562,42309400,AAPL,0.006857270013722827,0.02624987259240341,89.16071498010344,0.9981396659683162,0.6705734609696858,-0.010709710174244491,0.0
2024-05-22 00:00:00-04:00,190.89999389648438,34648500,AAPL,-0.0075384047882530725,0.006219653532515856,82.90972200365985,0.7569322890330499,0.5551381825190714,0.002042951294487283,1.0
2024-05-23 00:00:00-04:00,186.8800048828125,51005900,AAPL,-0.021058088749084547,-0.015592032828581237,58.40537648593583,0.2666841634043555,0.8169234793006727,0.02873499024443449,1.0
2024-05-24 00:00:00-04:00,189.97999572753906,36327000,AAPL,0.016588135507972,0.0005793469909960436,68.58424497454354,0.09981439189652352,0.5858154198448662,0.021318050020203927,1.0
2024-05-28 00:00:00-04:00,189.99000549316406,52280100,AAPL,5.268852431883353e-05,-0.005496167451158329,67.5938888507675,-0.05304337386503999,0.8540192612992552,0.022948578789890206,1.0
2024-05-29 00:00:00-04:00,190.2899932861328,53068000,AAPL,0.0015789661787211084,-0.010709710174244491,67.53364658856547,-0.1704790123736215,0.8760970921213583,0.029323674538493494,1.0
2024-05-30 00:00:00-04:00,191.2899932861328,49889100,AAPL,0.005255137081729533,0.002042951294487283,66.23185254257902,-0.21449487768677766,0.8239527671166723,0.016676264066958435,1.0
2024-05-31 00:00:00-04:00,192.25,75158300,AAPL,0.005018593484036549,0.02873499024443449,72.84011228165878,-0.2122486680211777,1.2611370306883898,0.024135237397391096,1.0
2024-06-03 00:00:00-04:00,194.02999877929688,50080500,AAPL,0.009258771283728873,0.021318050020203927,70.7330095977689,-0.12831030041393454,0.928474353701258,-0.004690015295750638,0.0
2024-06-04 00:00:00-04:00,194.35000610351562,47471400,AAPL,0.0016492672588364066,0.022948578789890206,69.37292071417221,-0.09044985750819468,0.9062268951887014,0.06586049596597987,1.0
2024-06-05 00:00:00-04:00,195.8699951171875,54156800,AAPL,0.007820884826019947,0.029323674538493494,67.99296434853261,-0.006668690539894939,1.0572106573755733,0.08781341009755272,1.0
2024-06-06 00:00:00-04:00,194.47999572753906,41181800,AAPL,-0.007096540686677422,0.016676264066958435,62.63616349509367,-0.08419071291746061,0.8069743205070588,0.10160433052100748,1.0
2024-06-07 00:00:00-04:00,196.88999938964844,53103900,AAPL,0.012392038847459208,0.024135237397391096,66.92382452544369,-0.016051411974899565,1.0364082406944792,0.07923208975506646,1.0
2024-06-10 00:00:00-04:00,193.1199951171875,97010200,AAPL,-0.019147769232301326,-0.004690015295750638,54.455871460129416,-0.2545434745984725,1.8115500691071034,0.12194492360807785,1.0
2024-06-11 00:00:00-04:00,207.14999389648438,172373300,AAPL,0.07264912559045644,0.06586049596597987,70.52133776343206,0.4638107793215154,2.9431632226550763,0.03446777504235121,1.0
2024-06-12 00:00:00-04:00,213.07000732421875,198134300,AAPL,0.02857839054869915,0.08781341009755272,77.35012841779191,1.2256230129252197,3.0086723900508083,-0.015910332434912244,0.0
2024-06-13 00:00:00-04:00,214.24000549316406,97862700,AAPL,0.005491144359726752,0.10160433052100748,86.30572564881224,1.6688100904745236,1.4556938206713828,-0.03150672062606619,0.0
2024-06-14 00:00:00-04:00,212.49000549316406,70122700,AAPL,-0.008168409051202308,0.07923208975506646,80.97990528047094,1.6989054768111833,1.0298318855368016,-0.02047157979698755,0.0
2024-06-17 00:00:00-04:00,216.6699981689453,93728300,AAPL,0.019671478976528656,0.12194492360807785,82.9382625626929,1.8430714739189895,1.3254621542438574,-0.03507634148222305,0.0
2024-06-18 00:00:00-04:00,214.2899932861328,79943300,AAPL,-0.010984469021671939,0.03446777504235121,78.18223387435478,1.6283328486086868,1.1027761042393536,-0.004853205089908941,0.0
2024-06-20 00:00:00-04:00,209.67999267578125,86172500,AAPL,-0.021512906597537684,-0.015910332434912244,69.90689796766486,1.0538722950874622,1.153798312480008,0.02107980533254228,1.0
2024-06-21 00:00:00-04:00,207.49000549316406,241805100,AAPL,-0.010444426073609514,-0.03150672062606619,66.06917553947159,0.4360967926305106,2.84330208353911,0.015085013933967772,1.0
2024-06-24 00:00:00-04:00,208.13999938964844,80727000,AAPL,0.00313265159417897,-0.02047157979698755,65.2408756284898,0.003804136945975145,0.9329385484066965,0.041366391061783414,1.0
2024-06-25 00:00:00-04:00,209.07000732421875,55549700,AAPL,0.004468184574312861,-0.03507634148222305,65.69296709632039,-0.27170879709155926,0.6349193830904797,0.053570557975222144,1.0
2024-06-26 00:00:00-04:00,213.25,66213200,AAPL,0.01999326794540668,-0.004853205089908941,67.53430764626702,-0.22648668272616757,0.750822068475496,0.03892146800355367,1.0
2024-06-27 00:00:00-04:00,214.10000610351562,49772700,AAPL,0.003985960626099017,0.02107980533254228,70.01224874127452,-0.19460042627601393,0.5654521031132375,0.05716949969845886,1.0
2024-06-28 00:00:00-04:00,210.6199951171875,82542700,AAPL,-0.016254137725925877,0.015085013933967772,63.7053229674728,-0.4486323986905658,0.9206650075756629,0.08166371952226692,1.0
2024-07-01 00:00:00-04:00,216.75,60402900,AAPL,0.029104572333703782,0.041366391061783414,72.52621485533683,-0.2542443160341943,0.6793120608652378,0.05504033529772201,1.0
2024-07-02 00:00:00-04:00,220.27000427246094,58046200,AAPL,0.016239927439266166,0.053570557975222144,65.64139823421613,0.04502995800585907,0.6498967402661795,0.057701871378531555,1.0
2024-07-03 00:00:00-04:00,221.5500030517578,37369800,AAPL,0.0058110444203451905,0.03892146800355367,61.36728556800941,0.251301862954179,0.42077917076784055,0.027172214802698713,1.0
2024-07-05 00:00:00-04:00,226.33999633789062,60412400,AAPL,0.021620371113304726,0.05716949969845886,64.78493571134786,0.6118954522658324,0.6778486112593912,0.01855614127505878,1.0
2024-07-08 00:00:00-04:00,227.82000732421875,59085900,AAPL,0.006538884025246272,0.08166371952226692,68.85608656630026,0.8376820006634071,0.6563718701864296,0.02888239118920488,1.0
2024-07-09 00:00:00-04:00,228.67999267578125,48076100,AAPL,0.00377484559702701,0.05504033529772201,66.08624955496904,0.9256601692578563,0.5355621268487332,0.02684981128691355,1.0
2024-07-10 00:00:00-04:00,232.97999572753906,62627700,AAPL,0.018803582252402418,0.057701871378531555,73.80892030752389,1.1400748805593048,0.7112869991711948,-0.017598038114488346,0.0
2024-07-11 00:00:00-04:00,227.57000732421875,64710600,AAPL,-0.023220827978926883,0.027172214802698713,72.33460686794305,0.8002301622578729,0.7828025523166978,-0.01489657924740384,0.0
2024-07-12 00:00:00-04:00,230.5399932861328,53046500,AAPL,0.013050867277438316,0.01855614127505878,78.22678835832119,0.6637680934024592,0.7034327928721179,-0.0270234922745346,0.0
2024-07-15 00:00:00-04:00,234.39999389648438,62631300,AAPL,0.01674330147811176,0.02888239118920488,79.8138039397756,0.7172216900608355,0.8503987748428941,-0.04453919562484154,0.0
2024-07-16 00:00:00-04:00,234.82000732421875,43234300,AAPL,0.0017918662059346335,0.02684981128691355,79.57730383884923,0.6657419818527011,0.5979441783414156,-0.04177673329103515,0.0
2024-07-17 00:00:00-04:00,228.8800048828125,57345900,AAPL,-0.025295980990260425,-0.017598038114488346,67.25546691750957,0.14379204716637695,0.8135810068951487,-0.04517656141249127,0.0
2024-07-18 00:00:00-04:00,224.17999267578125,66034600,AAPL,-0.020534830945314275,-0.01489657924740384,60.25639353628697,-0.566872484143035,0.9461851856176975,-0.0298420349771914,0.0
2024-07-19 00:00:00-04:00,224.30999755859375,49151500,AAPL,0.0005799129586043783,-0.0270234922745346,64.94867862710245,-1.0490330356267137,0.7234619194294084,-0.028308996093978522,0.0
2024-07-22 00:00:00-04:00,223.9600067138672,48201800,AAPL,-0.0015602998017738567,-0.04453919562484154,59.010257065438125,-1.390937314060313,0.8273688901003344,-0.02554027973401085,0.0
